30 2
18 -0.17692338 -0.17659996
28 -0.37662858 -0.083443485
21 -0.48696762 0.2765196
10 -0.2057678 0.015113296
24 -0.2130093 -0.11187226
22 -0.2602013 0.062808834
1 -0.35474828 -0.116794735
11 -0.1933038 0.21075134
25 -0.2590073 0.112789035
12 -0.42862058 -0.15259089
13 -0.39238715 0.25920323
14 -0.044088278 0.032645907
16 -0.30492437 -0.08712748
3 -0.47161117 -0.104151465
15 -0.2915672 -0.12531407
8 -0.21103236 0.21846017
0 -0.016290754 0.12167735
17 -0.2984621 -0.1342359
27 -0.3541651 0.109421834
2 -0.346321 -0.20315877
9 -0.1992688 0.113487236
26 -0.11540434 0.20598629
5 -0.017369946 -0.08357127
29 -0.2598477 -0.21448776
19 -0.40141967 0.10695423
23 -0.14950347 0.10629177
6 -0.02199599 0.1488876
4 0.04043606 0.19622824
20 -0.25186327 0.23113903
7 0.113756955 -0.1325554
