30 2
22 -0.1075206 -0.033128772
28 0.17096774 -0.19952439
21 -0.10455832 -0.09158587
18 0.16015983 -0.16638596
12 0.044726834 -0.066966504
1 0.13847962 0.2628446
25 0.10114941 -0.024009125
16 0.19228268 0.12760848
10 0.22099577 0.11889359
3 0.023486275 0.2132112
15 -0.20524423 0.019971946
8 0.05176986 -0.16830981
14 0.17062366 0.23212498
11 -0.19030015 -0.05979288
17 0.18684971 -0.13719632
9 -0.091679424 0.20681494
13 -0.113542296 0.009083244
26 -0.02654427 0.08996907
5 -0.07023977 -0.044215202
2 -0.06828914 -0.056429125
24 0.20769691 0.0073007024
0 0.030703135 0.03688286
20 -0.21147168 0.2533452
27 0.11052902 0.18885575
19 0.18849471 -0.034251753
23 -0.019338343 -0.258393
7 -0.09512714 -0.08683047
29 -0.14316913 -0.13037054
4 0.123605296 -0.15473907
6 0.18820204 0.121030375
